"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"13/11/2017";"0800";"20,3";"20,3";"20,0";"";"";"";"";"";"";"1008,2";"1008,2";"1008,1";"1,4";"308,0";"2,1";"0,10";"0,0"
"13/11/2017";"0900";"21,0";"21,0";"20,3";"";"";"";"";"";"";"1009,1";"1009,1";"1008,2";"0,3";"343,0";"2,1";"116,00";"0,0"
"13/11/2017";"1000";"25,1";"25,3";"21,0";"";"";"";"";"";"";"1010,0";"1010,0";"1009,1";"0,9";"325,0";"1,9";"1028,60";"0,0"
"13/11/2017";"1100";"28,3";"28,5";"25,1";"59,0";"89,0";"58,0";"19,7";"22,5";"19,4";"1010,4";"1010,4";"1010,0";"0,9";"282,0";"2,2";"1962,80";"0,0"
"13/11/2017";"1200";"30,1";"30,5";"27,9";"33,0";"61,0";"32,0";"12,1";"19,9";"11,8";"1010,8";"1010,8";"1010,4";"1,7";"101,0";"3,4";"2726,30";"0,0"
"13/11/2017";"1300";"27,7";"30,7";"27,3";"63,0";"63,0";"30,0";"20,0";"20,5";"10,8";"1011,2";"1011,2";"1010,8";"2,4";"106,0";"5,6";"3353,10";"0,0"
"13/11/2017";"1400";"29,0";"29,0";"27,1";"53,0";"65,0";"53,0";"18,4";"20,9";"18,2";"1011,4";"1011,4";"1011,2";"2,5";"127,0";"6,5";"3743,20";"0,0"
"13/11/2017";"1500";"28,3";"29,6";"28,2";"56,0";"57,0";"48,0";"18,7";"19,0";"17,0";"1011,2";"1011,4";"1011,1";"3,0";"150,0";"8,1";"3864,80";"0,0"
"13/11/2017";"1600";"27,2";"28,4";"26,5";"53,0";"56,0";"51,0";"16,6";"18,6";"16,2";"1011,0";"1011,2";"1011,0";"3,7";"155,0";"11,1";"3724,40";"0,0"
"13/11/2017";"1700";"28,1";"28,3";"26,9";"37,0";"54,0";"37,0";"12,1";"17,3";"12,1";"1010,7";"1011,0";"1010,7";"2,9";"154,0";"11,1";"3314,50";"0,0"
"13/11/2017";"1800";"26,7";"28,1";"26,4";"44,0";"44,0";"35,0";"13,4";"13,4";"10,2";"1010,7";"1010,8";"1010,7";"2,8";"162,0";"8,7";"2126,10";"0,0"
"13/11/2017";"1900";"25,1";"27,0";"25,0";"58,0";"58,0";"44,0";"16,1";"16,1";"13,5";"1011,3";"1011,3";"1010,7";"2,5";"165,0";"7,3";"1238,00";"0,0"
"13/11/2017";"2000";"24,3";"25,1";"24,3";"62,0";"62,0";"58,0";"16,5";"16,8";"16,0";"1011,9";"1011,9";"1011,2";"2,3";"161,0";"7,8";"878,80";"0,0"
"13/11/2017";"2100";"23,2";"24,3";"23,2";"71,0";"71,0";"62,0";"17,6";"17,6";"16,7";"1012,6";"1012,6";"1011,9";"1,9";"167,0";"5,9";"106,50";"0,0"
"13/11/2017";"2200";"22,5";"23,2";"22,4";"75,0";"75,0";"71,0";"17,9";"18,0";"17,6";"1013,3";"1013,3";"1012,6";"1,1";"189,0";"5,3";"";"0,0"
"13/11/2017";"2300";"22,2";"22,6";"22,2";"77,0";"77,0";"75,0";"18,0";"18,1";"17,9";"1014,0";"1014,0";"1013,3";"0,7";"224,0";"4,1";"";"0,0"
"14/11/2017";"0000";"21,1";"22,2";"21,1";"83,0";"83,0";"77,0";"18,1";"18,1";"17,9";"1014,7";"1014,7";"1014,0";"0,6";"224,0";"2,5";"";"0,0"
"14/11/2017";"0100";"20,8";"21,1";"20,6";"82,0";"85,0";"82,0";"17,7";"18,3";"17,7";"1015,0";"1015,0";"1014,7";"1,0";"202,0";"2,9";"";"0,0"
"14/11/2017";"0200";"20,8";"21,1";"20,5";"83,0";"83,0";"81,0";"17,7";"17,8";"17,4";"1015,0";"1015,3";"1015,0";"1,0";"201,0";"3,1";"";"0,0"
"14/11/2017";"0300";"20,8";"20,9";"20,5";"84,0";"84,0";"83,0";"17,9";"18,1";"17,6";"1014,8";"1015,1";"1014,8";"0,8";"203,0";"2,6";"";"0,0"
"14/11/2017";"0400";"20,4";"21,6";"20,4";"82,0";"84,0";"79,0";"17,2";"18,0";"17,1";"1014,0";"1014,8";"1014,0";"0,8";"221,0";"2,9";"";"0,0"
"14/11/2017";"0500";"19,0";"20,6";"19,0";"89,0";"89,0";"80,0";"17,2";"17,3";"16,9";"1013,7";"1014,0";"1013,7";"0,6";"250,0";"2,8";"";"0,0"
"14/11/2017";"0600";"18,7";"19,0";"18,7";"";"";"";"";"";"";"1013,9";"1013,9";"1013,7";"1,0";"320,0";"1,7";"";"0,0"
"14/11/2017";"0700";"18,1";"18,7";"18,1";"";"";"";"";"";"";"1014,1";"1014,1";"1013,8";"1,1";"292,0";"2,1";"";"0,0"
"14/11/2017";"0800";"18,1";"18,3";"18,0";"";"";"";"";"";"";"1014,3";"1014,3";"1014,0";"0,3";"328,0";"2,1";"";"0,0"
"14/11/2017";"0900";"20,3";"20,3";"18,0";"";"";"";"";"";"";"1015,2";"1015,2";"1014,3";"0,7";"330,0";"1,5";"244,30";"0,0"
"14/11/2017";"1000";"24,4";"24,4";"20,3";"64,0";"";"";"17,1";"";"";"1015,7";"1015,7";"1015,2";"1,6";"193,0";"4,2";"1053,10";"0,0"
"14/11/2017";"1100";"25,9";"26,4";"24,4";"53,0";"64,0";"53,0";"15,6";"17,2";"15,6";"1016,2";"1016,2";"1015,7";"1,5";"166,0";"4,6";"1931,30";"0,0"
"14/11/2017";"1200";"27,1";"27,6";"25,6";"51,0";"57,0";"49,0";"16,1";"17,0";"15,1";"1016,4";"1016,5";"1016,2";"1,4";"140,0";"4,7";"2693,00";"0,0"
"14/11/2017";"1300";"27,6";"28,0";"26,8";"48,0";"54,0";"46,0";"15,5";"17,5";"14,7";"1016,4";"1016,5";"1016,4";"3,1";"106,0";"6,1";"3342,80";"0,0"
"14/11/2017";"1400";"27,5";"28,4";"27,0";"44,0";"48,0";"37,0";"14,0";"15,5";"11,5";"1016,2";"1016,5";"1016,2";"3,1";"125,0";"6,2";"3702,10";"0,0"
"14/11/2017";"1500";"27,5";"28,1";"26,6";"49,0";"53,0";"39,0";"15,7";"17,0";"12,6";"1015,8";"1016,3";"1015,8";"2,6";"121,0";"6,6";"3832,10";"0,0"
"14/11/2017";"1600";"26,6";"27,7";"26,1";"57,0";"58,0";"48,0";"17,4";"17,7";"15,1";"1015,3";"1015,8";"1015,3";"2,6";"122,0";"6,5";"3683,00";"0,0"
"14/11/2017";"1700";"26,5";"26,9";"25,9";"52,0";"61,0";"52,0";"16,0";"18,2";"16,0";"1014,9";"1015,3";"1014,9";"2,6";"132,0";"6,4";"3292,10";"0,0"
"14/11/2017";"1800";"25,8";"26,6";"25,8";"56,0";"56,0";"49,0";"16,5";"16,5";"14,6";"1014,9";"1014,9";"1014,8";"2,5";"115,0";"7,0";"2679,90";"0,0"
"14/11/2017";"1900";"24,8";"26,3";"24,8";"63,0";"64,0";"55,0";"17,2";"17,6";"16,0";"1014,9";"1014,9";"1014,8";"2,4";"127,0";"5,8";"1880,50";"0,0"
"14/11/2017";"2000";"23,7";"24,8";"23,6";"71,0";"71,0";"62,0";"18,0";"18,0";"17,0";"1015,6";"1015,6";"1014,9";"2,2";"135,0";"5,8";"949,40";"0,0"
"14/11/2017";"2100";"23,2";"23,7";"23,2";"72,0";"72,0";"70,0";"17,9";"18,1";"17,7";"1016,1";"1016,2";"1015,7";"1,3";"130,0";"4,4";"113,90";"0,0"
"14/11/2017";"2200";"22,8";"23,2";"22,8";"75,0";"75,0";"72,0";"18,0";"18,1";"17,8";"1016,8";"1016,8";"1016,1";"0,9";"140,0";"3,0";"";"0,0"
"14/11/2017";"2300";"21,2";"22,8";"21,1";"84,0";"84,0";"75,0";"18,4";"18,4";"17,9";"1017,5";"1017,5";"1016,8";"0,7";"176,0";"2,2";"";"0,0"
"15/11/2017";"0000";"21,4";"21,4";"20,9";"";"100,0";"84,0";"";"21,3";"18,4";"1018,0";"1018,0";"1017,5";"0,4";"293,0";"1,4";"";"0,0"
"15/11/2017";"0100";"22,0";"22,0";"21,4";"";"";"";"";"";"";"1018,3";"1018,3";"1018,0";"0,8";"319,0";"1,4";"0,20";"0,0"
"15/11/2017";"0200";"21,8";"22,1";"21,8";"97,0";"";"";"21,4";"";"";"1017,8";"1018,3";"1017,8";"0,4";"248,0";"1,6";"";"0,0"
"15/11/2017";"0300";"21,9";"21,9";"21,7";"";"";"";"";"";"";"1017,2";"1017,8";"1017,2";"0,3";"56,0";"1,2";"";"0,0"
"15/11/2017";"0400";"21,4";"22,0";"21,4";"";"";"";"";"";"";"1016,3";"1017,2";"1016,3";"0,6";"189,0";"1,4";"";"0,0"
"15/11/2017";"0500";"21,1";"21,4";"21,1";"";"";"";"";"";"";"1016,0";"1016,4";"1016,0";"0,6";"207,0";"2,2";"";"0,0"
"15/11/2017";"0600";"21,3";"21,3";"21,1";"";"";"";"";"";"";"1016,1";"1016,1";"1015,7";"0,7";"229,0";"1,9";"";"0,0"
"15/11/2017";"0700";"21,4";"21,4";"21,3";"";"";"";"";"";"";"1015,9";"1016,1";"1015,9";"0,5";"224,0";"1,9";"";"0,0"
"15/11/2017";"0800";"21,6";"21,6";"21,3";"";"";"";"";"";"";"1016,3";"1016,4";"1015,9";"0,4";"175,0";"1,2";"0,20";"0,0"
"15/11/2017";"0900";"22,3";"22,3";"21,6";"";"";"";"";"";"";"1017,1";"1017,1";"1016,3";"0,4";"288,0";"1,2";"80,40";"0,0"
"15/11/2017";"1000";"23,7";"23,7";"22,3";"78,0";"";"";"19,6";"";"";"1017,4";"1017,4";"1017,0";"0,5";"244,0";"1,6";"359,90";"0,0"
"15/11/2017";"1100";"24,8";"24,8";"23,6";"73,0";"78,0";"73,0";"19,5";"19,8";"19,2";"1017,8";"1017,8";"1017,4";"0,4";"166,0";"2,0";"724,80";"0,0"
"15/11/2017";"1200";"24,8";"25,1";"24,6";"74,0";"74,0";"70,0";"19,7";"19,7";"19,1";"1018,0";"1018,0";"1017,8";"0,7";"24,0";"2,1";"724,60";"0,0"
"15/11/2017";"1300";"26,3";"26,9";"24,8";"69,0";"74,0";"65,0";"20,2";"20,2";"19,1";"1017,8";"1018,1";"1017,8";"2,2";"95,0";"4,4";"2217,90";"0,0"
"15/11/2017";"1400";"27,4";"27,5";"25,9";"64,0";"69,0";"64,0";"20,0";"20,7";"19,3";"1017,5";"1017,8";"1017,5";"2,3";"112,0";"5,3";"3369,00";"0,0"
"15/11/2017";"1500";"27,2";"27,9";"26,7";"62,0";"67,0";"62,0";"19,3";"20,8";"19,3";"1016,9";"1017,5";"1016,9";"2,6";"79,0";"6,3";"3206,50";"0,0"
"15/11/2017";"1600";"28,3";"28,5";"26,4";"60,0";"66,0";"60,0";"19,8";"20,7";"19,0";"1016,3";"1016,9";"1016,3";"3,6";"70,0";"8,2";"2577,60";"0,0"
"15/11/2017";"1700";"26,9";"28,6";"26,6";"64,0";"64,0";"58,0";"19,4";"20,0";"18,6";"1015,7";"1016,3";"1015,7";"3,7";"55,0";"7,8";"2705,10";"0,0"
"15/11/2017";"1800";"26,5";"28,1";"26,5";"63,0";"65,0";"59,0";"18,9";"20,0";"18,4";"1015,3";"1015,7";"1015,3";"3,1";"49,0";"7,4";"2135,70";"0,0"
"15/11/2017";"1900";"25,9";"26,9";"25,9";"65,0";"66,0";"62,0";"18,8";"19,5";"18,7";"1015,2";"1015,3";"1015,0";"3,2";"50,0";"7,8";"1680,90";"0,0"
"15/11/2017";"2000";"24,9";"25,9";"24,9";"72,0";"72,0";"65,0";"19,4";"19,9";"18,7";"1015,6";"1015,7";"1015,2";"2,7";"44,0";"7,8";"474,30";"0,0"
"15/11/2017";"2100";"24,3";"24,9";"24,3";"76,0";"76,0";"72,0";"19,9";"19,9";"19,4";"1016,1";"1016,1";"1015,6";"1,6";"25,0";"7,7";"74,20";"0,0"
"15/11/2017";"2200";"23,9";"24,3";"23,9";"79,0";"79,0";"76,0";"20,0";"20,0";"19,9";"1016,6";"1016,6";"1016,1";"2,4";"24,0";"5,8";"";"0,0"
"15/11/2017";"2300";"23,8";"23,9";"23,5";"80,0";"81,0";"79,0";"20,2";"20,2";"19,9";"1017,4";"1017,4";"1016,6";"2,1";"11,0";"5,5";"";"0,0"
"16/11/2017";"0000";"23,3";"23,8";"23,3";"82,0";"82,0";"80,0";"20,1";"20,2";"20,1";"1017,8";"1017,8";"1017,3";"1,9";"15,0";"6,4";"";"0,0"
"16/11/2017";"0100";"22,9";"23,3";"22,6";"85,0";"86,0";"82,0";"20,1";"20,2";"20,0";"1018,0";"1018,1";"1017,8";"1,8";"5,0";"5,0";"";"0,0"
"16/11/2017";"0200";"22,2";"23,0";"22,2";"88,0";"88,0";"83,0";"20,1";"20,1";"19,9";"1017,6";"1018,0";"1017,6";"0,9";"347,0";"5,1";"";"0,0"
"16/11/2017";"0300";"22,5";"22,5";"22,2";"87,0";"89,0";"86,0";"20,1";"20,4";"20,0";"1017,0";"1017,6";"1017,0";"1,0";"3,0";"3,6";"";"0,0"
"16/11/2017";"0400";"22,0";"22,8";"22,0";"87,0";"87,0";"85,0";"19,8";"20,2";"19,8";"1016,4";"1017,0";"1016,4";"1,0";"333,0";"4,5";"";"0,0"
"16/11/2017";"0500";"21,4";"22,1";"21,3";"";"";"";"";"";"";"1015,8";"1016,4";"1015,8";"0,7";"6,0";"2,7";"";"0,0"
"16/11/2017";"0600";"21,5";"21,6";"21,3";"";"";"";"";"";"";"1015,4";"1015,8";"1015,4";"0,9";"9,0";"2,6";"";"0,0"
"16/11/2017";"0700";"20,5";"21,6";"20,5";"";"";"";"";"";"";"1015,4";"1015,4";"1015,2";"0,4";"342,0";"2,6";"";"0,0"
"16/11/2017";"0800";"20,9";"20,9";"20,3";"";"";"";"";"";"";"1015,8";"1015,8";"1015,4";"0,9";"349,0";"2,5";"";"0,0"
"16/11/2017";"0900";"22,2";"22,2";"20,9";"";"";"";"";"";"";"1016,1";"1016,2";"1015,8";"0,2";"70,0";"2,4";"133,20";"0,0"
"16/11/2017";"1000";"24,7";"24,7";"22,2";"72,0";"99,0";"72,0";"19,4";"23,7";"18,9";"1016,7";"1016,7";"1016,1";"1,2";"4,0";"4,2";"610,40";"0,0"
"16/11/2017";"1100";"25,9";"25,9";"24,7";"69,0";"72,0";"67,0";"19,7";"19,7";"18,7";"1016,9";"1016,9";"1016,7";"1,2";"332,0";"2,5";"807,60";"0,0"
"16/11/2017";"1200";"27,1";"27,2";"25,8";"62,0";"69,0";"62,0";"19,1";"19,9";"19,0";"1017,0";"1017,0";"1016,8";"1,8";"16,0";"3,9";"1308,80";"0,0"
"16/11/2017";"1300";"27,3";"27,9";"27,0";"62,0";"64,0";"59,0";"19,4";"19,6";"18,8";"1016,8";"1017,0";"1016,8";"2,8";"16,0";"6,0";"1763,60";"0,0"
"16/11/2017";"1400";"30,2";"30,7";"27,0";"53,0";"64,0";"51,0";"19,5";"21,0";"19,1";"1016,1";"1016,8";"1016,1";"3,0";"5,0";"8,4";"2775,80";"0,0"
"16/11/2017";"1500";"31,0";"31,5";"30,0";"52,0";"54,0";"49,0";"19,9";"20,6";"18,7";"1015,4";"1016,1";"1015,4";"3,8";"13,0";"9,9";"3687,20";"0,0"
"16/11/2017";"1600";"28,6";"31,0";"28,5";"60,0";"60,0";"49,0";"20,1";"20,4";"18,0";"1014,9";"1015,4";"1014,9";"3,8";"20,0";"9,9";"1999,20";"0,0"
"16/11/2017";"1700";"27,7";"28,7";"27,5";"58,0";"62,0";"58,0";"18,7";"20,1";"18,7";"1014,4";"1015,0";"1014,4";"3,4";"10,0";"10,4";"1300,10";"0,0"
"16/11/2017";"1800";"27,5";"27,8";"27,2";"61,0";"61,0";"56,0";"19,4";"19,4";"17,7";"1013,6";"1014,4";"1013,6";"2,6";"5,0";"8,9";"1079,20";"0,0"
"16/11/2017";"1900";"27,5";"28,7";"27,5";"65,0";"65,0";"59,0";"20,2";"20,4";"19,5";"1013,5";"1013,6";"1013,4";"3,7";"36,0";"9,0";"1924,80";"0,0"
"16/11/2017";"2000";"26,3";"27,5";"26,3";"68,0";"68,0";"65,0";"19,9";"20,4";"19,9";"1013,3";"1013,5";"1013,2";"3,5";"20,0";"9,2";"898,10";"0,0"
"16/11/2017";"2100";"25,2";"26,3";"25,2";"73,0";"73,0";"68,0";"20,1";"20,1";"19,8";"1013,6";"1013,6";"1013,2";"3,5";"17,0";"9,4";"110,20";"0,0"
"16/11/2017";"2200";"24,6";"25,2";"24,5";"79,0";"79,0";"73,0";"20,7";"20,7";"20,1";"1013,9";"1013,9";"1013,5";"3,4";"23,0";"9,5";"";"0,0"
"16/11/2017";"2300";"24,3";"24,6";"24,3";"80,0";"80,0";"79,0";"20,6";"20,7";"20,5";"1014,0";"1014,1";"1013,9";"4,1";"24,0";"9,0";"";"0,0"
"17/11/2017";"0000";"23,8";"24,3";"23,8";"81,0";"81,0";"80,0";"20,4";"20,7";"20,4";"1014,1";"1014,1";"1013,8";"2,5";"1,0";"8,8";"";"0,0"
"17/11/2017";"0100";"23,7";"23,8";"23,5";"80,0";"82,0";"80,0";"20,1";"20,5";"20,1";"1013,9";"1014,2";"1013,9";"2,1";"326,0";"7,3";"";"0,0"
"17/11/2017";"0200";"23,5";"23,7";"22,9";"77,0";"82,0";"77,0";"19,1";"20,1";"19,1";"1013,5";"1013,9";"1013,5";"2,3";"331,0";"4,7";"";"0,0"
"17/11/2017";"0300";"23,1";"23,6";"22,9";"79,0";"80,0";"76,0";"19,3";"19,3";"19,0";"1013,0";"1013,5";"1013,0";"1,3";"353,0";"5,9";"";"0,0"
"17/11/2017";"0400";"24,0";"24,1";"22,9";"72,0";"79,0";"72,0";"18,7";"19,3";"18,7";"1012,3";"1013,0";"1012,3";"3,2";"331,0";"8,4";"";"0,0"
"17/11/2017";"0500";"23,6";"24,1";"23,6";"73,0";"73,0";"71,0";"18,5";"18,7";"18,5";"1012,2";"1012,4";"1012,2";"1,5";"321,0";"7,8";"";"0,0"
"17/11/2017";"0600";"23,0";"23,8";"22,9";"76,0";"76,0";"73,0";"18,5";"18,8";"18,4";"1012,5";"1012,5";"1012,2";"0,5";"9,0";"5,0";"";"0,0"
"17/11/2017";"0700";"22,7";"23,1";"22,6";"78,0";"78,0";"76,0";"18,7";"18,8";"18,4";"1012,5";"1012,6";"1012,5";"1,4";"19,0";"3,7";"";"0,0"
"17/11/2017";"0800";"22,5";"22,8";"22,5";"81,0";"81,0";"78,0";"19,0";"19,1";"18,6";"1013,0";"1013,0";"1012,5";"1,8";"12,0";"4,0";"";"0,0"
"17/11/2017";"0900";"24,9";"24,9";"22,3";"68,0";"81,0";"68,0";"18,5";"19,1";"18,3";"1013,5";"1013,5";"1013,0";"1,9";"36,0";"3,8";"264,10";"0,0"
"17/11/2017";"1000";"27,3";"27,3";"24,9";"58,0";"68,0";"58,0";"18,3";"18,9";"18,1";"1013,9";"1013,9";"1013,5";"2,6";"329,0";"6,3";"1086,30";"0,0"
"17/11/2017";"1100";"29,0";"29,0";"27,2";"53,0";"59,0";"51,0";"18,5";"18,9";"17,7";"1013,8";"1014,0";"1013,8";"3,4";"319,0";"6,8";"2071,10";"0,0"
"17/11/2017";"1200";"30,7";"30,9";"28,8";"46,0";"53,0";"43,0";"17,6";"18,7";"16,9";"1013,8";"1013,9";"1013,8";"3,4";"334,0";"9,2";"2762,60";"0,0"
"17/11/2017";"1300";"31,1";"31,6";"30,7";"44,0";"47,0";"42,0";"17,4";"18,1";"16,6";"1013,3";"1013,8";"1013,3";"3,4";"5,0";"9,2";"3304,60";"0,0"
"17/11/2017";"1400";"31,6";"32,3";"31,0";"44,0";"47,0";"42,0";"17,8";"18,6";"17,3";"1012,8";"1013,4";"1012,8";"3,8";"10,0";"9,5";"3662,60";"0,0"
"17/11/2017";"1500";"31,9";"32,9";"31,4";"46,0";"46,0";"39,0";"18,8";"19,5";"16,9";"1012,1";"1012,9";"1012,1";"3,7";"15,0";"9,6";"3777,00";"0,0"
"17/11/2017";"1600";"30,8";"32,2";"30,5";"50,0";"52,0";"46,0";"19,2";"20,1";"18,9";"1011,5";"1012,2";"1011,5";"4,6";"45,0";"11,0";"3639,80";"0,0"
"17/11/2017";"1700";"30,3";"31,2";"29,9";"50,0";"52,0";"49,0";"18,6";"19,9";"18,3";"1010,9";"1011,5";"1010,8";"4,3";"32,0";"10,2";"3260,80";"0,0"
"17/11/2017";"1800";"30,0";"30,9";"29,5";"47,0";"52,0";"47,0";"17,5";"19,7";"17,5";"1010,3";"1010,9";"1010,3";"3,5";"36,0";"11,5";"2670,10";"0,0"
"17/11/2017";"1900";"28,0";"30,0";"27,9";"56,0";"56,0";"47,0";"18,4";"18,4";"17,1";"1010,2";"1010,3";"1009,9";"4,1";"31,0";"12,6";"1899,70";"0,0"
"17/11/2017";"2000";"26,5";"28,0";"26,5";"68,0";"68,0";"56,0";"20,2";"20,2";"18,4";"1010,6";"1010,6";"1010,2";"3,5";"23,0";"11,5";"1011,90";"0,0"
"17/11/2017";"2100";"25,3";"26,5";"25,2";"74,0";"74,0";"68,0";"20,3";"20,5";"20,0";"1010,9";"1010,9";"1010,5";"4,0";"28,0";"10,4";"77,60";"0,0"
"17/11/2017";"2200";"24,7";"25,3";"24,7";"75,0";"76,0";"74,0";"20,0";"20,5";"20,0";"1011,8";"1011,8";"1010,9";"3,4";"4,0";"10,4";"";"0,0"
"17/11/2017";"2300";"24,0";"24,8";"24,0";"79,0";"79,0";"75,0";"20,0";"20,3";"20,0";"1012,5";"1012,5";"1011,8";"1,5";"343,0";"7,9";"";"0,0"
"18/11/2017";"0000";"24,1";"24,1";"23,8";"77,0";"79,0";"77,0";"19,8";"20,1";"19,7";"1013,1";"1013,2";"1012,5";"2,5";"331,0";"4,9";"";"0,0"
"18/11/2017";"0100";"23,8";"24,1";"23,8";"79,0";"79,0";"77,0";"19,9";"19,9";"19,7";"1013,4";"1013,5";"1013,1";"1,9";"357,0";"5,2";"";"0,0"
"18/11/2017";"0200";"24,0";"24,0";"23,6";"78,0";"79,0";"78,0";"20,0";"20,0";"19,8";"1013,2";"1013,5";"1013,2";"2,3";"359,0";"7,1";"";"0,0"
"18/11/2017";"0300";"24,0";"24,0";"23,8";"77,0";"79,0";"77,0";"19,8";"20,0";"19,7";"1012,5";"1013,2";"1012,4";"2,2";"5,0";"6,2";"";"0,0"
"18/11/2017";"0400";"23,8";"24,0";"23,7";"77,0";"78,0";"76,0";"19,5";"19,8";"19,4";"1012,1";"1012,5";"1012,1";"1,8";"1,0";"7,9";"";"0,0"
"18/11/2017";"0500";"23,8";"23,9";"23,5";"77,0";"78,0";"76,0";"19,6";"19,6";"19,5";"1011,7";"1012,1";"1011,6";"1,6";"353,0";"5,3";"";"0,0"
"18/11/2017";"0600";"23,4";"23,8";"23,3";"78,0";"79,0";"77,0";"19,4";"19,6";"19,3";"1011,3";"1011,7";"1011,2";"1,6";"4,0";"5,1";"";"0,0"
"18/11/2017";"0700";"22,6";"23,5";"22,6";"83,0";"83,0";"78,0";"19,5";"19,6";"19,3";"1011,2";"1011,4";"1011,2";"1,2";"9,0";"6,4";"";"0,0"
"18/11/2017";"0800";"22,4";"23,0";"22,4";"86,0";"86,0";"82,0";"19,9";"19,9";"19,5";"1011,5";"1011,6";"1011,2";"1,2";"4,0";"4,6";"";"0,0"
"18/11/2017";"0900";"25,3";"25,3";"22,4";"73,0";"86,0";"73,0";"20,0";"20,4";"19,8";"1012,0";"1012,0";"1011,5";"1,1";"346,0";"4,1";"356,10";"0,0"
"18/11/2017";"1000";"26,9";"26,9";"24,9";"61,0";"73,0";"60,0";"18,8";"20,0";"18,2";"1012,6";"1012,6";"1012,0";"3,2";"322,0";"6,1";"1040,20";"0,0"
"18/11/2017";"1100";"28,4";"28,7";"26,8";"54,0";"62,0";"53,0";"18,1";"19,0";"18,0";"1012,6";"1012,8";"1012,5";"2,5";"340,0";"7,2";"1912,40";"0,0"
"18/11/2017";"1200";"29,6";"30,2";"28,2";"49,0";"56,0";"49,0";"17,7";"18,9";"17,5";"1012,4";"1012,7";"1012,4";"2,3";"359,0";"7,9";"3015,00";"0,0"
"18/11/2017";"1300";"29,6";"31,3";"29,4";"50,0";"53,0";"45,0";"18,1";"19,6";"17,3";"1012,1";"1012,5";"1012,1";"3,0";"356,0";"10,3";"3312,00";"0,0"
"18/11/2017";"1400";"30,0";"32,5";"29,3";"46,0";"52,0";"43,0";"17,2";"19,7";"17,2";"1011,5";"1012,2";"1011,4";"3,3";"6,0";"8,4";"2937,10";"0,0"
"18/11/2017";"1500";"29,8";"30,6";"27,6";"60,0";"64,0";"46,0";"21,1";"21,7";"17,1";"1011,0";"1011,5";"1011,0";"3,4";"36,0";"10,5";"3122,00";"0,0"
"18/11/2017";"1600";"29,4";"30,1";"28,7";"59,0";"61,0";"57,0";"20,6";"21,3";"20,1";"1010,3";"1011,0";"1010,2";"4,1";"41,0";"10,7";"3703,80";"0,0"
"18/11/2017";"1700";"28,7";"29,7";"28,7";"60,0";"61,0";"58,0";"20,1";"21,0";"20,0";"1009,2";"1010,3";"1009,2";"4,2";"49,0";"10,7";"3285,60";"0,0"
"18/11/2017";"1800";"28,7";"29,4";"28,4";"61,0";"63,0";"59,0";"20,5";"21,1";"20,1";"1008,4";"1009,2";"1008,4";"4,2";"25,0";"10,8";"2695,00";"0,0"
"18/11/2017";"1900";"27,8";"28,7";"27,6";"63,0";"64,0";"61,0";"20,2";"20,7";"19,9";"1008,0";"1008,4";"1007,9";"4,6";"16,0";"10,9";"1923,00";"0,0"
"18/11/2017";"2000";"26,6";"27,8";"26,6";"67,0";"68,0";"63,0";"20,1";"20,5";"20,0";"1008,0";"1008,1";"1007,9";"3,6";"28,0";"10,4";"1031,30";"0,0"
"18/11/2017";"2100";"25,5";"26,7";"25,5";"70,0";"70,0";"67,0";"19,6";"20,0";"19,6";"1008,5";"1008,5";"1008,0";"3,5";"25,0";"9,9";"88,90";"0,0"
"18/11/2017";"2200";"24,9";"25,5";"24,9";"76,0";"76,0";"70,0";"20,3";"20,3";"19,6";"1009,4";"1009,4";"1008,5";"2,6";"359,0";"9,9";"";"0,0"
"18/11/2017";"2300";"24,3";"25,0";"24,2";"77,0";"78,0";"75,0";"20,0";"20,4";"20,0";"1010,1";"1010,1";"1009,4";"2,0";"340,0";"7,6";"";"0,0"
"19/11/2017";"0000";"24,4";"24,5";"24,1";"74,0";"77,0";"74,0";"19,5";"20,0";"19,5";"1010,6";"1010,6";"1010,1";"3,2";"13,0";"7,4";"";"0,0"
"19/11/2017";"0100";"24,6";"24,7";"24,3";"72,0";"75,0";"72,0";"19,3";"19,8";"19,2";"1011,0";"1011,0";"1010,6";"3,0";"5,0";"9,0";"";"0,0"
"19/11/2017";"0200";"24,4";"24,6";"24,3";"73,0";"74,0";"72,0";"19,3";"19,5";"19,2";"1010,7";"1011,0";"1010,7";"2,1";"352,0";"8,2";"";"0,0"
"19/11/2017";"0300";"24,3";"24,5";"24,1";"73,0";"75,0";"73,0";"19,1";"19,5";"19,0";"1010,2";"1010,7";"1010,2";"2,6";"340,0";"6,8";"";"0,0"
"19/11/2017";"0400";"23,0";"24,3";"23,0";"77,0";"77,0";"73,0";"18,7";"19,1";"18,6";"1009,6";"1010,2";"1009,6";"1,5";"332,0";"6,0";"";"0,0"
